date,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD,total_sales
2013-04-01,0.0,0.0,1.0,931.0,0.0,331.213,0.0,789.0,483.0,139.7,192.0,95.0,2322.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,53.0,0.0,313.784,137.0,0.0,0.0,222.031,54.0,0.0,0.0,33.153,6144.880999999999
2013-04-02,7.0,0.0,2.0,1083.0,0.0,265.593,0.0,723.0,404.0,164.475,156.0,100.0,2133.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,50.0,0.0,312.279,108.0,0.0,0.0,148.69,66.0,1.0,0.0,22.147999,5767.184998999999
2013-04-03,4.0,0.0,1.0,1082.0,0.0,372.96,0.0,987.0,478.0,183.469,228.0,104.0,2666.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,111.0,0.0,375.971,140.0,0.0,0.0,193.806,77.0,3.0,0.0,27.747,7070.9529999999995
2013-04-04,0.0,0.0,5.0,809.0,0.0,264.095,0.0,636.0,371.0,102.84,142.0,79.0,1785.0,19.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,12.0,56.0,0.0,272.098,99.0,0.0,0.0,139.035,79.0,3.0,0.0,17.43,4896.4980000000005
2013-04-05,2.0,0.0,2.0,1025.0,0.0,359.738,0.0,804.0,470.0,143.885,158.0,170.0,1950.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,134.0,0.0,569.057,110.0,0.0,0.0,223.517,81.0,5.0,0.0,33.73,6302.927
2013-04-06,2.0,0.0,3.0,1053.0,0.0,294.255,0.0,597.0,428.0,148.297,165.0,190.0,1932.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,135.0,0.0,265.025,114.0,0.0,0.0,134.024,63.0,5.0,0.0,23.487,5592.088
2013-04-07,0.0,0.0,0.0,431.0,0.0,161.175,0.0,205.0,211.0,63.288,94.0,47.0,796.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125.389,68.0,0.0,0.0,71.276,44.0,17.0,0.0,9.6119995,2363.7399994999996
2013-04-08,3.0,0.0,2.0,896.0,0.0,321.56,0.0,739.0,422.0,129.265,161.0,108.0,1855.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,47.0,0.0,228.37,118.0,0.0,0.0,216.725,78.0,0.0,0.0,16.26,5375.18
2013-04-09,4.0,0.0,2.0,826.0,0.0,225.69699,0.0,686.0,390.0,98.022,128.0,79.0,1675.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,74.0,0.0,265.48898,123.0,0.0,0.0,125.926994,46.0,1.0,0.0,20.2,4799.334964
2013-04-10,3.0,0.0,0.0,1165.0,0.0,335.097,0.0,915.0,510.0,159.444,190.0,113.0,2466.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,102.0,0.0,354.093,139.0,0.0,0.0,202.571,65.0,4.0,0.0,37.282,6832.486999999999
2013-04-11,5.0,0.0,4.0,867.0,0.0,263.754,0.0,489.0,398.0,110.033,124.0,107.0,1645.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,81.0,0.0,241.471,103.0,0.0,0.0,149.969,62.0,1.0,0.0,22.232,4696.459
2013-04-12,3.0,0.0,5.0,1122.0,0.0,338.634,0.0,672.0,463.0,128.91,164.0,135.0,1965.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,167.0,0.0,559.343,107.0,0.0,0.0,231.129,81.0,5.0,0.0,27.314,6209.33
2013-04-13,0.0,0.0,3.0,1030.0,0.0,303.818,0.0,488.0,487.0,114.191,164.0,148.0,1853.0,28.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,11.0,138.0,0.0,266.667,118.0,0.0,0.0,200.743,103.0,6.0,0.0,23.533,5493.952000000001
2013-04-14,0.0,0.0,0.0,398.0,0.0,153.19101,0.0,216.0,189.0,47.297,86.0,63.031998,735.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,122.573,59.0,0.0,0.0,51.638,25.0,23.0,0.0,21.19,2209.921008
2013-04-15,1.0,0.0,2.0,842.0,0.0,393.239,0.0,667.0,469.0,157.778,166.0,108.041,1871.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,69.0,0.0,269.678,106.0,0.0,0.0,222.68,70.0,1.0,0.0,19.142,5461.558
2013-04-16,3.0,0.0,4.0,919.0,0.0,256.307,0.0,716.0,367.0,145.614,152.0,109.0,1997.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,66.0,0.0,273.098,102.0,0.0,0.0,132.092,49.0,1.0,0.0,18.699,5364.8099999999995
2013-04-17,4.0,0.0,3.0,951.0,0.0,366.139,0.0,683.0,505.0,144.78,188.0,121.0,2320.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,111.0,0.0,360.445,135.0,0.0,0.0,168.8,64.0,6.0,0.0,33.079,6203.2429999999995
2013-04-18,0.0,0.0,1.0,785.0,0.0,324.095,0.0,648.0,401.0,99.908,124.0,121.020996,1814.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,60.0,0.0,284.0,112.0,0.0,0.0,106.156,62.0,3.0,0.0,21.473,5004.652996
2013-04-19,4.0,0.0,1.0,862.0,0.0,289.478,0.0,649.0,353.0,98.586,139.0,126.25,1709.0,23.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,14.0,140.0,0.0,487.568,96.0,0.0,0.0,211.793,69.0,10.0,0.0,43.224,5335.899
2013-04-20,3.0,0.0,3.0,1192.0,0.0,284.411,0.0,600.0,442.0,124.832,186.0,127.0,1965.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,133.0,0.0,288.881,150.0,0.0,0.0,107.644,80.0,7.0,0.0,23.803,5756.571000000001
2013-04-21,1.0,0.0,0.0,427.0,0.0,160.265,0.0,204.0,218.0,59.516,92.0,38.0,925.0,11.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,119.748,50.0,0.0,0.0,90.362,31.0,0.0,0.0,12.389,2448.28
2013-04-22,2.0,0.0,1.0,853.0,0.0,331.246,0.0,682.0,471.0,139.954,171.0,134.084,1848.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,79.0,0.0,360.18,117.0,0.0,0.0,189.331,58.0,5.0,0.0,20.976,5502.771
2013-04-23,5.0,0.0,2.0,832.0,0.0,281.392,0.0,587.0,372.0,158.141,139.0,88.0,1906.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,66.0,0.0,277.361,114.0,0.0,0.0,137.132,60.0,0.0,0.0,17.217,5080.242999999999
2013-04-24,3.0,0.0,0.0,1009.0,0.0,341.279,0.0,824.0,593.0,118.636,203.0,136.0,3002.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,108.0,0.0,323.446,135.0,0.0,0.0,152.746,71.0,5.0,0.0,25.09,7109.197
2013-04-25,2.0,0.0,1.0,898.0,0.0,247.537,0.0,703.0,388.0,92.865,114.0,102.0,1513.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,8.0,69.0,0.0,245.389,92.0,0.0,0.0,134.401,42.0,10.0,0.0,33.371002,4720.563002
2013-04-26,3.0,0.0,1.0,952.0,0.0,463.811,0.0,1047.0,419.0,145.536,167.0,131.0,1894.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,136.0,0.0,531.686,58.0,0.0,0.0,203.402,69.0,10.0,0.0,32.121,6313.556
2013-04-27,1.0,0.0,0.0,1012.0,0.0,249.83499,0.0,570.0,500.0,110.745,178.0,97.0,1848.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,118.0,0.0,273.679,82.0,0.0,0.0,164.046,64.0,7.0,0.0,23.834,5333.13899
2013-04-28,0.0,0.0,0.0,447.0,0.0,175.662,0.0,221.0,221.0,55.787,83.0,72.0,813.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,136.447,38.0,0.0,0.0,92.426,22.0,18.0,0.0,15.018,2427.34
2013-04-29,0.0,0.0,2.0,722.0,0.0,270.019,0.0,549.0,371.0,93.01,139.0,60.0,1579.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,50.0,0.0,266.057,80.0,0.0,0.0,172.19,71.0,7.0,0.0,23.381,4488.657
2013-04-30,1.0,0.0,0.0,1106.0,0.0,330.655,0.0,604.0,391.0,156.66,152.0,93.0,1872.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,121.0,0.0,280.568,90.0,0.0,0.0,128.616,79.0,11.0,0.0,23.579,5477.0779999999995
2013-05-01,0.0,0.0,1.0,418.0,0.0,120.811005,0.0,332.0,237.0,43.337,87.0,47.0,966.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,62.0,0.0,146.36,48.0,0.0,0.0,97.415,41.0,5.0,0.0,12.007,2677.930005
2013-05-02,3.0,0.0,4.0,995.0,0.0,332.875,0.0,674.0,418.0,106.402,148.0,104.0,1988.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,137.0,0.0,251.577,97.0,0.0,0.0,246.704,72.0,1.0,0.0,21.869,5645.427
2013-05-03,1.0,0.0,1.0,1207.0,0.0,343.837,0.0,859.0,524.0,174.09,198.0,145.0,2321.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,152.0,0.0,671.73,101.0,0.0,0.0,190.973,85.0,1.0,0.0,37.523003,7050.153002999999
2013-05-04,5.0,0.0,4.0,1091.0,0.0,288.504,0.0,543.0,468.0,170.103,173.0,105.0,2091.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,135.0,0.0,348.40298,87.0,0.0,0.0,131.659,72.0,9.0,0.0,25.268,5792.9369799999995
2013-05-05,0.0,0.0,2.0,528.0,0.0,140.265,0.0,256.0,197.0,59.977,91.0,54.0,1020.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,147.807,65.0,0.0,0.0,85.747,33.0,18.0,0.0,12.108,2723.904
2013-05-06,1.0,0.0,1.0,1055.0,0.0,327.577,0.0,666.0,467.0,133.473,162.0,62.0,2162.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,81.0,0.0,282.14,110.0,0.0,0.0,188.766,47.0,6.0,0.0,18.983,5812.939
2013-05-07,1.0,0.0,2.0,988.0,0.0,288.87,0.0,721.0,422.0,124.892,167.0,94.959,1938.0,48.0,4.0,0.0,0.0,3.0,0.0,0.0,8.0,8.0,80.0,0.0,333.668,102.0,0.0,0.0,154.157,66.0,6.0,0.0,26.413,5585.958999999999
2013-05-08,4.0,0.0,5.0,987.0,0.0,388.676,0.0,819.0,526.0,107.37,179.0,100.77,2395.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,88.0,0.0,323.497,108.0,0.0,0.0,168.252,60.0,2.0,0.0,24.859001,6347.424001
2013-05-09,2.0,0.0,1.0,812.0,0.0,248.102,0.0,716.0,397.0,118.65,123.0,118.784,1746.0,44.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,26.0,83.0,0.0,267.734,95.0,0.0,0.0,140.231,76.0,4.0,0.0,23.861,5047.362
2013-05-10,2.0,0.0,3.0,952.0,0.0,345.612,0.0,821.0,476.0,143.13,146.0,108.7,1929.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,190.0,0.0,552.189,75.0,0.0,0.0,194.15,96.0,6.0,0.0,43.613,6133.394
2013-05-11,4.0,0.0,4.0,1114.0,0.0,307.52,0.0,651.0,552.0,155.69,187.0,154.181,2244.0,37.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,12.0,216.0,0.0,296.303,95.0,0.0,0.0,148.427,71.0,13.0,0.0,14.254,6285.374999999999
2013-05-12,1.0,0.0,0.0,384.0,0.0,126.875,0.0,151.0,179.0,32.231,66.0,55.0,674.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,99.443,18.0,0.0,0.0,34.367,29.0,20.0,0.0,9.637,1903.5529999999999
2013-05-13,2.0,0.0,1.0,992.0,0.0,326.407,0.0,719.0,422.0,128.538,159.0,79.0,1990.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,76.0,0.0,290.837,121.0,0.0,0.0,199.728,72.0,5.0,0.0,20.104,5635.614
2013-05-14,1.0,0.0,2.0,1024.0,0.0,272.468,0.0,726.0,416.0,134.333,162.0,88.0,2006.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,90.0,0.0,272.67,117.0,0.0,0.0,105.144005,44.0,5.0,0.0,21.76,5527.375005
2013-05-15,2.0,0.0,0.0,928.0,0.0,308.031,0.0,843.0,476.0,138.017,179.0,120.705,2109.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,8.0,60.0,0.0,348.317,103.0,0.0,0.0,144.623,80.0,0.0,0.0,30.045,5899.737999999999
2013-05-16,3.0,0.0,2.0,1040.0,0.0,257.939,0.0,727.0,461.0,133.328,154.0,72.913,1902.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,79.0,0.0,268.309,101.0,0.0,0.0,95.855,74.0,7.0,0.0,20.985,5456.329
2013-05-17,12.0,0.0,1.0,939.0,0.0,290.839,0.0,775.0,435.0,158.047,157.0,144.393,1988.0,34.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,25.0,108.0,0.0,573.816,103.0,0.0,0.0,150.922,74.0,2.0,0.0,39.037,6009.054
2013-05-18,1.0,0.0,6.0,971.0,0.0,271.603,0.0,570.0,437.0,147.759,177.0,115.334,2135.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,147.0,0.0,261.647,121.0,0.0,0.0,158.356,69.0,9.0,0.0,32.589,5680.288
2013-05-19,4.0,0.0,0.0,354.0,0.0,131.52701,0.0,188.0,175.0,48.333,71.0,33.0,764.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,101.261,44.0,0.0,0.0,56.316,26.0,13.0,0.0,10.695,2033.1320099999998
2013-05-20,3.0,0.0,1.0,819.0,0.0,257.504,0.0,606.0,451.0,113.82,157.0,114.0,1949.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,57.0,0.0,272.282,97.0,0.0,0.0,202.429,54.0,5.0,0.0,25.526,5218.561000000001
2013-05-21,3.0,0.0,2.0,719.0,0.0,269.423,0.0,603.0,412.0,103.3,143.0,79.0,1916.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,58.0,0.0,279.983,97.0,0.0,0.0,104.453,71.0,7.0,0.0,26.815,4929.974
2013-05-22,1.0,0.0,3.0,871.0,0.0,329.187,0.0,898.0,467.0,130.473,180.0,70.0,2098.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,85.0,0.0,282.219,105.0,0.0,0.0,170.282,87.0,9.0,0.0,30.692,5895.853
2013-05-23,6.0,0.0,2.0,974.0,0.0,296.686,0.0,588.0,369.0,120.434,134.0,96.0,1926.0,20.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,142.0,0.0,328.9,91.0,0.0,0.0,202.165,80.0,8.0,0.0,24.93,5420.115
2013-05-24,2.0,0.0,0.0,325.0,0.0,108.849,0.0,270.0,168.0,53.047,54.0,39.0,650.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,55.0,0.0,315.741,33.0,0.0,0.0,58.664,28.0,6.0,0.0,18.918,2193.219
2013-05-25,1.0,0.0,4.0,827.0,0.0,214.324,0.0,416.0,383.0,117.658,133.0,93.0,1527.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,92.0,0.0,177.976,60.0,0.0,0.0,90.854004,61.0,8.0,0.0,25.966,4254.778004000001
2013-05-26,2.0,0.0,0.0,310.0,0.0,91.558,0.0,143.0,144.0,42.587,55.0,23.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,72.78,32.0,0.0,0.0,54.605,25.0,21.0,0.0,8.253,1619.783
2013-05-27,3.0,0.0,0.0,805.0,0.0,287.891,0.0,604.0,416.0,133.322,156.0,105.0,1825.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,25.0,74.0,0.0,318.303,104.0,0.0,0.0,221.786,58.0,6.0,0.0,26.807,5191.1089999999995
2013-05-28,1.0,0.0,1.0,739.0,0.0,269.3,0.0,556.0,492.0,117.298996,175.0,113.465,1944.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,56.0,0.0,285.81,95.0,0.0,0.0,143.492,63.0,9.0,0.0,19.191,5132.556996000001
2013-05-29,3.0,0.0,1.0,1021.0,0.0,325.965,0.0,897.0,506.0,124.002,197.0,130.0,2590.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,118.0,0.0,350.753,105.0,0.0,0.0,158.868,73.0,6.0,0.0,33.985,6682.573
2013-05-30,3.0,0.0,0.0,811.0,0.0,284.246,0.0,607.0,415.0,114.808,129.0,53.0,1796.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,99.0,0.0,292.375,97.0,0.0,0.0,109.481,69.0,1.0,0.0,17.345,4946.255
2013-05-31,2.0,0.0,2.0,913.0,0.0,302.258,0.0,810.0,427.0,146.487,167.0,79.0,2111.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,119.0,0.0,603.533,86.0,0.0,0.0,257.892,49.0,14.0,0.0,34.818,6153.988
2013-06-01,3.0,0.0,0.0,1114.0,0.0,287.267,0.0,605.0,467.0,118.703,210.0,160.887,2252.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,154.0,0.0,344.74,122.0,0.0,0.0,202.404,61.0,23.0,0.0,26.504,6177.505
2013-06-02,0.0,0.0,0.0,335.0,0.0,100.927,0.0,159.0,131.0,31.302,52.0,40.821,639.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,102.918,38.0,0.0,0.0,59.708,21.0,3.0,0.0,3.934,1729.6100000000004
2013-06-03,3.0,0.0,2.0,1049.0,0.0,335.612,0.0,763.0,450.0,152.286,164.0,110.216,2403.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,56.0,0.0,297.977,100.0,0.0,0.0,274.811,63.0,6.0,0.0,26.243,6299.1449999999995
2013-06-04,3.0,0.0,1.0,1006.0,0.0,332.638,0.0,732.0,437.0,105.383,144.0,78.78,2231.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,78.0,0.0,336.56,115.0,0.0,0.0,185.685,50.0,7.0,0.0,19.545,5890.591
2013-06-05,6.0,0.0,4.0,1143.0,0.0,352.716,0.0,961.0,546.0,144.522,213.0,149.0,2677.0,51.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,13.0,107.0,0.0,435.488,108.0,0.0,0.0,218.909,81.0,0.0,0.0,35.245,7255.879999999999
2013-06-06,1.0,0.0,4.0,957.0,0.0,288.901,0.0,692.0,443.0,101.704,133.0,89.0,2060.0,17.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,114.0,0.0,286.079,94.0,0.0,0.0,162.804,89.0,7.0,0.0,16.144001,5564.632000999999
2013-06-07,3.0,0.0,1.0,968.0,0.0,332.801,0.0,819.0,460.0,173.272,158.0,166.0,2144.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,297.0,0.0,626.596,99.0,0.0,0.0,274.854,88.0,5.0,0.0,41.088,6701.611
2013-06-08,2.0,0.0,1.0,1105.0,0.0,246.428,0.0,615.0,390.0,80.54,174.0,133.0,2054.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,115.0,0.0,259.579,88.0,0.0,0.0,143.066,63.0,4.0,0.0,27.212,5535.825
2013-06-09,0.0,0.0,1.0,430.0,0.0,111.442,0.0,225.0,194.0,55.106,93.0,41.0,882.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,128.431,48.0,0.0,0.0,66.221,18.0,17.0,0.0,9.449,2331.649
2013-06-10,1.0,0.0,3.0,961.0,0.0,347.475,0.0,686.0,473.0,138.971,152.0,83.0,2012.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,62.0,0.0,319.475,94.0,0.0,0.0,209.212,92.0,0.0,0.0,21.476,5702.6089999999995
2013-06-11,2.0,0.0,1.0,887.0,0.0,268.3,0.0,622.0,418.0,119.31,146.0,127.043,1967.0,25.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,196.0,0.0,276.163,67.0,0.0,0.0,159.348,65.0,1.0,0.0,9.978,5366.142000000001
2013-06-12,2.0,0.0,2.0,1064.0,0.0,374.352,0.0,750.0,472.0,109.889,166.0,146.334,2220.0,27.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,5.0,92.0,0.0,358.165,121.0,0.0,0.0,178.62799,73.0,1.0,0.0,26.73,6198.097989999999
2013-06-13,0.0,0.0,0.0,996.0,0.0,255.82,0.0,570.0,379.0,70.557,100.0,80.0,1589.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,75.0,0.0,277.217,54.0,0.0,0.0,128.212,85.0,2.0,0.0,19.327,4737.132999999999
2013-06-14,1.0,0.0,1.0,959.0,0.0,289.319,0.0,756.0,398.0,148.979,162.0,169.89,2105.0,34.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,147.0,0.0,470.72,91.0,0.0,0.0,216.884,73.0,5.0,0.0,14.161,6055.953
2013-06-15,3.0,0.0,2.0,1040.0,0.0,272.44,0.0,561.0,462.0,106.803,197.0,167.485,1844.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,163.0,0.0,254.701,98.0,0.0,0.0,133.62001,85.0,5.0,0.0,11.637,5449.686009999999
2013-06-16,0.0,0.0,1.0,386.0,0.0,131.991,0.0,150.0,195.0,50.498,67.0,85.0,633.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,91.486,38.0,0.0,0.0,63.596,31.0,23.0,0.0,9.503,1983.074
2013-06-17,3.0,0.0,3.0,1239.0,0.0,288.29102,0.0,705.0,463.0,152.016,161.0,103.0,2105.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,73.0,0.0,269.158,114.0,0.0,0.0,169.747,52.0,1.0,0.0,15.429,5961.641020000001
2013-06-18,4.0,0.0,4.0,868.0,0.0,240.482,0.0,650.0,412.0,112.622,138.0,82.0,1912.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,69.0,0.0,257.409,84.0,0.0,0.0,143.252,73.0,1.0,0.0,20.84,5092.605
2013-06-19,4.0,0.0,0.0,1070.0,0.0,321.364,0.0,800.0,463.0,117.497,181.0,119.0,2834.0,61.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,85.0,0.0,300.295,74.0,0.0,0.0,195.333,62.0,2.0,0.0,33.399002,6743.888002
2013-06-20,0.0,0.0,2.0,801.0,0.0,263.359,0.0,511.0,339.0,83.416,134.0,124.0,1769.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,76.0,0.0,289.63,75.0,0.0,0.0,127.022,57.0,4.0,0.0,22.411,4725.838
2013-06-21,5.0,0.0,0.0,901.0,0.0,277.515,0.0,675.0,399.0,121.296,134.0,136.599,1763.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,159.0,0.0,600.281,77.0,0.0,0.0,230.777,85.0,6.0,0.0,23.968,5603.436
2013-06-22,4.0,0.0,0.0,1020.0,0.0,265.206,0.0,591.0,471.0,92.679,168.0,132.0,1776.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,135.0,0.0,245.065,79.0,0.0,0.0,167.427,46.0,13.0,0.0,23.28,5253.656999999999
2013-06-23,3.0,0.0,1.0,432.0,0.0,111.652,0.0,196.0,159.0,47.906,76.0,47.0,834.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,109.309,32.0,0.0,0.0,73.427,33.0,20.0,0.0,9.672,2204.9660000000003
2013-06-24,1.0,0.0,2.0,888.0,0.0,328.53,0.0,586.0,434.0,112.434,157.0,85.0,1884.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,55.0,0.0,268.315,108.0,0.0,0.0,203.258,68.0,3.0,0.0,19.926,5224.463
2013-06-25,2.0,0.0,4.0,1061.0,0.0,297.525,0.0,645.0,527.0,104.767,166.0,107.0,2127.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,60.0,0.0,283.37,83.0,0.0,0.0,92.828,67.0,1.0,0.0,20.617,5696.107
2013-06-26,2.0,0.0,2.0,874.0,0.0,316.506,0.0,820.0,430.0,122.311,172.0,124.0,2227.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,84.0,0.0,323.772,86.0,0.0,0.0,214.906,86.0,1.0,0.0,29.199,5960.6939999999995
2013-06-27,3.0,0.0,1.0,856.0,0.0,282.764,0.0,577.0,417.0,86.055,118.0,103.0,1727.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,112.0,0.0,231.754,56.0,0.0,0.0,123.733,72.0,5.0,0.0,14.502,4819.808
2013-06-28,0.0,0.0,0.0,1027.0,0.0,287.057,0.0,667.0,411.0,113.520996,142.0,129.0,1994.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,129.0,0.0,726.493,99.0,0.0,0.0,177.753,88.0,3.0,0.0,38.617,6044.440996
2013-06-29,5.0,0.0,2.0,1044.0,0.0,268.553,0.0,605.0,491.0,129.172,170.0,139.0,1926.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,146.0,0.0,258.58398,93.0,0.0,0.0,143.013,62.0,6.0,0.0,17.917,5520.238980000001
2013-06-30,0.0,0.0,0.0,325.0,0.0,152.827,0.0,190.0,192.0,59.705,81.0,55.0,774.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,122.065,39.0,0.0,0.0,68.605,56.0,20.0,0.0,10.299,2154.501
2013-07-01,0.0,0.0,4.0,839.0,0.0,351.972,0.0,696.0,480.0,132.507,174.0,76.0,2235.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,75.0,0.0,304.185,105.0,0.0,0.0,258.963,53.0,0.0,0.0,24.898,5837.525
2013-07-02,0.0,0.0,3.0,941.0,0.0,312.811,0.0,807.0,509.0,106.423,154.0,112.0,2083.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,73.0,0.0,338.831,85.0,0.0,0.0,132.796,61.0,1.0,0.0,27.851,5787.7119999999995
